cnt,Tag1,Tag2
"2","18791","70885"
"1","18917","1"
"1","18917","3"
"1","18917","5"
"2","18917","8"
"2","18917","9"
"4","18917","10"
"10","18917","16"
"2","18917","17"
"6","18917","248"
"9","18917","259"
"1","18917","543"
"1","18917","572"
"1","18917","578"
"1","18917","598"
"4","18917","854"
"1","18917","1565"
"2","18917","1925"
"1","18917","2387"
"2","18917","2556"
"1","18917","2763"
"3","18917","3145"
"1","18917","3496"
"1","18917","4452"
"1","18917","5401"
"1","18917","7003"
"8","18917","8241"
"1","18917","8318"
"1","18917","8512"
"1","18917","8908"
"1","18917","9020"
"1","18917","9374"
"24","18917","10315"
"1","18917","10502"
"1","18917","13458"
"13","18917","14305"
"1","18917","18759"
"79","18917","18917"
"2","18917","28652"
"1","18917","53802"
"2","18949","2"
"2","18949","3"
"1","18949","5"
"1","18949","8"
"1","18949","9"
"1","18949","10"
"4","18949","16"
"710","18949","17"
"1","18949","22"
"42","18949","53"
"1","18949","58"
"1","18949","64"
"1","18949","96"
"1","18949","227"
"2","18949","242"
"1","18949","256"
"1","18949","259"
"2","18949","277"
"1","18949","317"
"2","18949","432"
"1","18949","572"
"4","18949","598"
"1","18949","603"
"1","18949","820"
"1","18949","824"
"1","18949","854"
"3","18949","942"
"1","18949","1081"
"4","18949","1124"
"9","18949","1386"
"1","18949","1488"
"1","18949","2054"
"2","18949","2314"
"2","18949","2426"
"1","18949","3586"
"1","18949","3981"
"1","18949","4452"
"7","18949","5382"
"1","18949","5569"
"4","18949","5608"
"1","18949","7989"
"556","18949","11099"
"1","18949","17310"
"1540","18949","18949"
"2","18949","34480"
"1","18949","58338"
"3","19432","1"
"8","19432","2"
"125","19432","3"
"164","19432","5"
"82","19432","8"
"68","19432","9"
"115","19432","10"
"24","19432","12"
"295","19432","16"
"310","19432","17"
"20","19432","22"
"1","19432","33"
"10","19432","41"
"5","19432","53"
"2","19432","58"
"2","19432","64"
"5","19432","96"
"161","19432","114"
"7","19432","134"
"1","19432","154"
"5","19432","197"
"20","19432","227"
"55","19432","248"
"3","19432","256"
"10","19432","259"
"4","19432","277"
"1","19432","296"
"4","19432","317"
"2","19432","348"
"5","19432","367"
"1","19432","378"
"27","19432","522"
"1","19432","523"
"25","19432","543"
"5","19432","572"
"38","19432","578"
"16","19432","580"
"5","19432","581"
"59","19432","598"
"4","19432","603"
"8","19432","623"
"33","19432","624"
"28","19432","820"
"11","19432","824"
"55","19432","854"
"1","19432","905"
"1","19432","990"
"4","19432","991"
"3","19432","1018"
"3","19432","1083"
"5","19432","1386"
"3","19432","1470"
"9","19432","1871"
"1","19432","1925"
"3","19432","2193"
"321","19432","2314"
"356","19432","2531"
"4","19432","2556"
"7","19432","2751"
"2","19432","3145"
"1","19432","3385"
"2","19432","3496"
"3","19432","3586"
"2","19432","3849"
"1","19432","3961"
"1","19432","4037"
"1","19432","4087"
"16","19432","4190"
"1","19432","4254"
"87","19432","4452"
"6","19432","4928"
"1","19432","4945"
"4","19432","4985"
"3","19432","5382"
"2","19432","5486"
"18","19432","5569"
"44","19432","5608"
"3","19432","5852"
"1","19432","6129"
"1","19432","6418"
"1","19432","6439"
"1","19432","6458"
"6","19432","7003"
"1","19432","7835"
"4","19432","7967"
"1","19432","7979"
"3","19432","7989"
"3","19432","8011"
"17","19432","8512"
"1","19432","8746"
"1","19432","9069"
"2","19432","9374"
"1","19432","9745"
"1","19432","10079"
"1","19432","10256"
"2","19432","10313"
"1","19432","11529"
"1","19432","12862"
"1","19432","13458"
"24","19432","13591"
"1","19432","13707"
"1","19432","14881"
"1","19432","15627"
"19","19432","16088"
"91","19432","17310"
"1","19432","18571"
"1758","19432","19432"
"2","19432","20400"
"1","19432","20464"
"1","19432","24136"
"1","19432","25535"
"1","19432","25967"
"4","19432","30039"
"1","19432","33127"
"4","19432","34447"
"3","19432","34469"
"2","19432","34762"
"1","19432","36252"
"3","19432","36463"
"3","19432","46426"
"3","19432","46457"
"3","19432","57216"
"3","19432","58338"
"2","19432","59103"
"6","19432","59767"
"32","19432","60010"
"1","19432","62293"
"1","19432","64139"
"5","19432","67719"
"3","19432","70885"
"5","19432","72390"
"2","19432","84917"
"1","19432","96563"
"2","19432","104797"
"1","20005","1"
"1","20005","5"
"5","20005","8"
"1","20005","9"
"6","20005","10"
"1","20005","16"
"1","20005","17"
"1","20005","33"
"1","20005","58"
"1","20005","248"
"1","20005","259"
"2","20005","368"
"1","20005","452"
"1","20005","543"
"1","20005","598"
"1","20005","2054"
"9","20005","4088"
"1","20005","9298"
"1","20005","15627"
"2","20005","15811"
"30","20005","20005"
"1","20005","24136"
"1","20013","1"
"5","20013","3"
"8","20013","5"
"3","20013","8"
"13","20013","9"
"9","20013","10"
"2","20013","12"
"67","20013","16"
"53","20013","17"
"2","20013","22"
"4","20013","33"
"2","20013","53"
"2","20013","64"
"3","20013","114"
"1","20013","154"
"6","20013","197"
"41","20013","248"
"4","20013","259"
"1","20013","306"
"1","20013","348"
"2","20013","368"
"46","20013","402"
"5","20013","522"
"3","20013","543"
"3","20013","572"
"2","20013","578"
"2","20013","580"
"7","20013","598"
"2","20013","603"
"1","20013","824"
"40","20013","854"
"1","20013","869"
"1","20013","905"
"2","20013","942"
"9","20013","997"
"1","20013","1014"
"12","20013","1386"
"2","20013","1398"
"2","20013","1399"
"1","20013","2314"
"1","20013","2531"
"1","20013","3318"
"1","20013","3496"
"62","20013","3666"
"2","20013","3981"
"2","20013","4037"
"5","20013","4190"
"1","20013","4254"
"335","20013","4452"
"1","20013","4679"
"1","20013","5171"
"56","20013","5192"
"1","20013","5223"
"2","20013","5382"
"2","20013","5486"
"2","20013","5569"
"1","20013","5608"
"1","20013","5728"
"4","20013","5852"
"162","20013","5990"
"18","20013","6129"
"4","20013","6418"
"2","20013","6458"
"1","20013","7106"
"1","20013","7735"
"1","20013","7989"
"2","20013","8318"
"3","20013","8512"
"1","20013","8746"
"1","20013","8908"
"1","20013","13591"
"2","20013","13925"
"1","20013","14948"
"862","20013","20013"
"4","20013","20115"
"2","20013","20400"
"3","20013","20464"
"1","20013","21030"
"27","20013","22444"
"6","20013","36606"
"1","20013","42252"
"1","20013","42254"
"5","20013","44099"
"1","20013","45162"
"1","20013","46426"
"8","20013","46457"
"1","20013","48132"
"4","20013","58338"
"1","20013","59767"
"3","20013","60010"
"11","20013","62792"
"1","20013","67404"
"9","20013","67719"
"2","20013","67746"
"1","20013","69457"
"41","20013","74655"
"1","20013","74984"
"24","20013","95932"
"1","20013","109459"
"15","20115","1"
"25","20115","2"
"188","20115","3"
"97","20115","5"
"15","20115","8"
"69","20115","9"
"39","20115","10"
"6","20115","12"
"75","20115","16"
"88","20115","17"
"118","20115","22"
"6","20115","33"
"14","20115","41"
"7","20115","58"
"2","20115","64"
"6","20115","96"
"29","20115","114"
"5","20115","134"
"8","20115","154"
"10","20115","197"
"1","20115","227"
"3","20115","242"
"106","20115","248"
"68","20115","256"
"23","20115","259"
"1","20115","296"
"5","20115","305"
"3","20115","306"
"6","20115","317"
"3","20115","348"
"3","20115","367"
"2","20115","378"
"7","20115","402"
"1","20115","423"
"2","20115","451"
"4","20115","452"
"12","20115","522"
"3","20115","523"
"8","20115","543"
"9","20115","572"
"2","20115","578"
"8","20115","580"
"1","20115","581"
"13","20115","598"
"129","20115","603"
"3","20115","623"
"1","20115","624"
"93","20115","820"
"1","20115","824"
"30","20115","854"
"13","20115","869"
"2","20115","905"
"2","20115","942"
"3","20115","990"
"1","20115","991"
"11","20115","997"
"1","20115","1158"
"52","20115","1386"
"1","20115","1399"
"3","20115","1435"
"1","20115","1461"
"1","20115","1470"
"3","20115","1488"
"13","20115","1702"
"1","20115","1925"
"3","20115","2054"
"5","20115","2193"
"29","20115","2314"
"9","20115","2531"
"1","20115","2556"
"2","20115","2754"
"1","20115","2763"
"6","20115","3145"
"2","20115","3235"
"7","20115","3496"
"4","20115","3666"
"1","20115","3788"
"1","20115","3961"
"1","20115","4190"
"1","20115","4196"
"156","20115","4452"
"9","20115","4928"
"6","20115","4985"
"1","20115","5192"
"9","20115","5382"
"2","20115","5401"
"7","20115","5486"
"20","20115","5569"
"3","20115","5600"
"16","20115","5608"
"1","20115","5827"
"6","20115","5852"
"1","20115","6067"
"2","20115","6439"
"4","20115","6458"
"7","20115","7003"
"9","20115","7917"
"2","20115","7967"
"1","20115","7978"
"4","20115","7979"
"16","20115","7989"
"2","20115","8112"
"5","20115","8512"
"1","20115","8746"
"2","20115","8908"
"5","20115","9069"
"3","20115","9374"
"2","20115","9468"
"3","20115","10079"
"2","20115","10776"
"4","20115","11529"
"1","20115","11768"
"1","20115","11785"
"1","20115","12862"
"2","20115","13458"
"1","20115","13591"
"1","20115","13930"
"2","20115","14305"
"2","20115","14383"
"2","20115","14948"
"1","20115","15516"
"1","20115","15627"
"1","20115","16088"
"2","20115","17310"
"4","20115","20013"
"1448","20115","20115"
"1","20115","20202"
"2","20115","20353"
"1","20115","20464"
"2","20115","22444"
"1","20115","25081"
"2","20115","32334"
"1","20115","33603"
"1","20115","34447"
"2","20115","34762"
"1","20115","34777"
"2","20115","36252"
"1","20115","36606"
"1","20115","37554"
"1","20115","43341"
"10","20115","45162"
"2","20115","46426"
"13","20115","46457"
"1","20115","52060"
"2","20115","54726"
"3","20115","58202"
"15","20115","58338"
"17","20115","59767"
"6","20115","60010"
"2","20115","65133"
"9","20115","67719"
"2","20115","69457"
"1","20115","70885"
"1","20115","72390"
"1","20115","73694"
"1","20115","84917"
"10","20115","104797"
"1","20115","109459"
"4","20202","1"
"5","20202","2"
"37","20202","3"
"10","20202","5"
"8","20202","8"
"12","20202","9"
"28","20202","10"
"10","20202","12"
"32","20202","16"
"36","20202","17"
"2","20202","22"
"1","20202","33"
"2","20202","41"
"1","20202","53"
"1","20202","58"
"5","20202","114"
"1","20202","153"
"1","20202","154"
"2","20202","197"
"2","20202","248"
"3","20202","256"
"15","20202","259"
"22","20202","305"
"18","20202","451"
"1","20202","452"
"1","20202","543"
"2","20202","578"
"4","20202","580"
"2","20202","624"
"4","20202","820"
"13","20202","854"
"1","20202","905"
"1","20202","997"
"6","20202","1386"
"3","20202","1871"
"6","20202","1925"
"3","20202","2054"
"9","20202","2314"
"2","20202","2531"
"1","20202","2556"
"2","20202","2587"
"2","20202","3145"
"8","20202","3496"
"2","20202","3586"
"1","20202","3849"
"1","20202","3981"
"1","20202","4088"
"7","20202","4190"
"6","20202","4452"
"1","20202","4928"
"1","20202","5171"
"1","20202","5223"
"1","20202","5401"
"1","20202","5569"
"2","20202","5608"
"1","20202","5852"
"1","20202","5989"
"1","20202","6129"
"4","20202","7003"
"1","20202","7967"
"1","20202","7978"
"1","20202","8454"
"1","20202","8512"
"1","20202","8908"
"1","20202","9069"
"1","20202","9182"
"1","20202","9468"
"39","20202","9745"
"1","20202","10079"
"1","20202","10502"
"2","20202","10776"
"2","20202","11950"
"1","20202","13707"
"1","20202","13925"
"1","20202","14416"
"1","20202","15516"
"1","20202","15627"
"1","20202","15811"
"1","20202","17310"
"1","20202","20115"
"271","20202","20202"
"1","20202","20400"
"2","20202","20911"
"4","20202","21488"
"1","20202","23453"
"2","20202","34469"
"1","20202","34777"
"1","20202","42953"
"2","20202","43046"
"3","20202","46426"
"1","20202","48183"
"1","20202","53802"
"5","20202","58338"
"1","20202","60010"
"1","20202","63066"
"1","20202","69457"
"2","20202","84917"
"1","20202","104797"
"1","20227","1"
"1","20227","2"
"16","20227","3"
"3","20227","5"
"6","20227","8"
"13","20227","9"
"106","20227","10"
"267","20227","16"
"29","20227","17"
"1","20227","41"
"1","20227","58"
"1","20227","64"
"7","20227","114"
"8","20227","134"
"2","20227","153"
"3","20227","242"
"18","20227","248"
"6","20227","259"
"1","20227","348"
"1","20227","368"
"3","20227","378"
"2","20227","402"
"1","20227","423"
"2","20227","522"
"4","20227","523"
"1","20227","543"
"3","20227","603"
"193","20227","854"
"6","20227","869"
"1","20227","942"
"174","20227","997"
"2","20227","1014"
"1","20227","1384"
"21","20227","1386"
"1","20227","1398"
"18","20227","1399"
"8","20227","1461"
"6","20227","1470"
"5","20227","1488"
"4","20227","1848"
"1","20227","2314"
"1","20227","2531"
"1","20227","2763"
"5","20227","3145"
"2","20227","3788"
"34","20227","4190"
"145","20227","4452"
"25","20227","4985"
"1","20227","5171"
"1","20227","5192"
"8","20227","5382"
"30","20227","5401"
"4","20227","5569"
"1","20227","5600"
"5","20227","5608"
"2","20227","5728"
"12","20227","5852"
"3","20227","5990"
"3","20227","6129"
"1","20227","6418"
"22","20227","6439"
"2","20227","7106"
"187","20227","7979"
"10","20227","8512"
"1","20227","8908"
"2","20227","9468"
"2","20227","9745"
"4","20227","11529"
"1","20227","13925"
"3","20227","13930"
"1","20227","13959"
"1","20227","14305"
"1","20227","15517"
"1019","20227","20227"
"14","20227","20400"
"27","20227","21030"
"1","20227","25967"
"13","20227","26113"
"1","20227","29378"
"1","20227","32472"
"4","20227","34469"
"1","20227","36252"
"39","20227","36606"
"8","20227","37554"
"1","20227","40705"
"1","20227","43341"
"4","20227","45162"
"1","20227","46457"
"2","20227","58338"
"2","20227","59767"
"2","20227","60010"
"18","20227","64335"
"3","20227","67719"
"26","20227","69376"
"2","20227","69457"
"9","20227","70885"
"5","20227","74726"
"1","20227","84917"
"3","20227","94228"
"1","20227","95932"
"2","20227","96681"
"25","20227","103146"
"1","20227","104441"
"1","20227","104797"
"7","20301","1"
"8","20301","2"
"150","20301","3"
"182","20301","5"
"8","20301","8"
"89","20301","9"
"15","20301","10"
"4","20301","12"
"68","20301","16"
"165","20301","17"
"52","20301","22"
"5","20301","41"
"2","20301","53"
"6","20301","96"
"20","20301","114"
"8","20301","134"
"61","20301","154"
"4","20301","197"
"1","20301","236"
"20","20301","242"
"36","20301","248"
"8","20301","256"
"61","20301","259"
"1","20301","277"
"6","20301","305"
"2","20301","306"
"6","20301","317"
"3","20301","368"
"1","20301","378"
"2","20301","402"
"1","20301","423"
"5","20301","451"
"7","20301","522"
"6","20301","523"
"1","20301","543"
"4","20301","580"
"1","20301","581"
"12","20301","598"
"4","20301","603"
"22","20301","820"
"25","20301","854"
"10","20301","905"
"4","20301","997"
"3","20301","1018"
"1","20301","1124"
"1","20301","1158"
"378","20301","1386"
"1","20301","1398"
"2","20301","1399"
"6","20301","1435"
"1","20301","1470"
"1","20301","1488"
"1","20301","1702"
"2","20301","2054"
"2","20301","2314"
"2","20301","2531"
"1","20301","2763"
"7","20301","3235"
"5","20301","4190"
"79","20301","4452"
"1","20301","4928"
"1","20301","4945"
"5","20301","4985"
"1","20301","5382"
"1","20301","5486"
"3","20301","5608"
"2","20301","5852"
"4","20301","6023"
"2","20301","6418"
"1","20301","6439"
"1","20301","6650"
"47","20301","7003"
"1","20301","7979"
"1","20301","7989"
"2","20301","8512"
"1","20301","8908"
"2","20301","11099"
"1","20301","13591"
"1","20301","13930"
"1","20301","15516"
"1","20301","16088"
"1","20301","18571"
"1908","20301","20301"
"3","20301","25967"
"1","20301","26113"
"1","20301","33127"
"1","20301","36252"
"7","20301","36606"
"1","20301","45162"
"6","20301","46426"
"2","20301","46457"
"1","20301","58202"
"62","20301","58338"
"4","20301","59767"
"1","20301","64139"
"4","20301","67404"
"4","20301","67719"
